2024-12-13 09:09:56,921:tensorflow_utils:generator_dwi_4/gen1_d4_conv2d_11/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:56,923:tensorflow_utils:generator_dwi_4/gen1_d5_deconv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:56,924:tensorflow_utils:generator_dwi_4/gen1_d5_split[None, 96, 96, 128]
2024-12-13 09:09:56,997:tensorflow_utils:generator_dwi_4/gen1_d6_deconv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:57,020:tensorflow_utils:generator_dwi_4/gen1_d7_deconv2d/BiasAdd[None, 384, 384, 3]
2024-12-13 09:09:57,022:tensorflow_utils:x1_test_tfph[None, 384, 384, 3]
2024-12-13 09:09:57,023:tensorflow_utils:generator_first_4/gen1_e0_conv2d/BiasAdd[None, 192, 192, 64]
2024-12-13 09:09:57,075:tensorflow_utils:generator_first_4/gen1_e1_conv2d/BiasAdd[None, 96, 96, 128]
2024-12-13 09:09:57,147:tensorflow_utils:generator_first_4/gen1_e2_conv2d/BiasAdd[None, 48, 48, 256]
2024-12-13 09:09:57,219:tensorflow_utils:generator_first_4/gen1_e3_conv2d/BiasAdd[None, 24, 24, 512]
2024-12-13 09:09:57,292:tensorflow_utils:generator_first_4/gen1_e4_conv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:57,365:tensorflow_utils:generator_first_4/gen1_e5_conv2d/BiasAdd[None, 6, 6, 512]
2024-12-13 09:09:57,437:tensorflow_utils:generator_first_4/gen1_e6_conv2d/BiasAdd[None, 3, 3, 512]
2024-12-13 09:09:57,510:tensorflow_utils:generator_first_4/gen1_d1_deconv2d/BiasAdd[None, 6, 6, 512]
2024-12-13 09:09:57,511:tensorflow_utils:generator_first_4/gen1_d1_split[None, 6, 6, 512]
2024-12-13 09:09:57,588:tensorflow_utils:generator_first_4/gen1_d2_deconv2d/BiasAdd[None, 12, 12, 512]
2024-12-13 09:09:57,589:tensorflow_utils:generator_first_4/gen1_d2_split[None, 12, 12, 512]
